c_id,company_name,city,relation
CMatched-2451,Arbeitsgemeinschaft Deutscher Verkehrsflughäfen e.V.,Berlin,LOBBYIST
CMatched-2452,peace brigades international - Deutscher Zweig e. V.,Hamburg,LOBBYIST
CMatched-2453,Arbeitskreis deutscher Bildungsstätten e. V.,Berlin,LOBBYIST
CMatched-2454,"Bundesverband Erdgas, Erdöl und Geoenergie e.V. ",Hannover,LOBBYIST
CMatched-2455,Asklepios Kliniken Langen-Seligenstadt GmbH,Langen,LOBBYIST
CMatched-2456,Deutsche Alzheimer Gesellschaft e.V. Selbsthilfe Demenz,Berlin,LOBBYIST
CMatched-2457,Deutscher Tourismusverband e.V.,Berlin,LOBBYIST
CMatched-2458,ALM - Akkreditierte Labore in der Medizin e.V.,Berlin,LOBBYIST
CMatched-2459,ista International GmbH,Essen,LOBBYIST
CMatched-2460,Gilead Sciences GmbH,Martinsried,LOBBYIST
CMatched-2461,8KU GmbH,Berlin,LOBBYIST
CMatched-2462,Kindernothilfe e.V.,Duisburg,LOBBYIST
CMatched-2463,Schaeffler AG ,Berlin,LOBBYIST
CMatched-2464,Zentralverband deutscher Konsumgenossenschaften e.V.,Hamburg,LOBBYIST
CMatched-2465,DFA Digital für alle gGmbH,Berlin,LOBBYIST
CMatched-2466,Industrieverband Feuerverzinken e.V.,Düsseldorf,LOBBYIST
CMatched-2467,Landesapothekerkammer Baden-Württemberg,Stuttgart,LOBBYIST
CMatched-2468,Verband Deutscher Zeitschriftenverleger e.V. - in Liquidation -  ,Berlin,LOBBYIST
CMatched-2469,Stiftung Gesundheitswissen,Berlin,LOBBYIST
CMatched-2470,Holtzbrinck Buchverlage GmbH,Hamburg,LOBBYIST
CMatched-2471,Deutsche Gesellschaft für Neurorehabilitation e.V. (DGNR),Rheinbach,LOBBYIST
CMatched-2472,Von Beust&CollBeratungsgesellschaft &CoKG,Hamburg,CLIENT
CMatched-2473,Entwicklungspolitisches Landesnetzwerk Rheinland-Pfalz (ELAN) e.V. ,Mainz,LOBBYIST
CMatched-2474,World Vision Deutschland e. V.,Friedrichsdorf,LOBBYIST
CMatched-2475,Stiftung Topographie des Terrors - Internationales Dokumentations - und Begegnungszentrum Berlin,Berlin,LOBBYIST
CMatched-3315,Rowohlt Verlag Gesellschaft mit beschränkter Haftung,Stuttgart,LOBBYIST
CMatched-3316,Rowohlt Verlag Gesellschaft mit beschränkter Haftung,"Weinheim,",LOBBYIST
CMatched-3317,Rowohlt Verlag Gesellschaft mit beschränkter Haftung,Pfullingen,LOBBYIST
CMatched-3318,Europäische Akademie Bayern e.V.,München,LOBBYIST
CMatched-3319,Bundesverband der Berufsbetreuer/innen e.V.,Hamburg,LOBBYIST
CMatched-3320,Bremer entwicklungspolitisches Netzwerk e.V. (BeN),Bremen,LOBBYIST
CMatched-3321,Bundesverband Deutscher Milchviehhalter e.V.,Freising,LOBBYIST
CMatched-3322,Landesjagdverband Schleswig-Holstein e. V.,Flintbek,LOBBYIST
CMatched-3323,Agentur für Innovation in der Cybersicherheit GmbH,Halle (Saale),LOBBYIST
CMatched-3324,Goodrich Aerospace Europe GmbH,Hamburg,LOBBYIST
CMatched-3325,Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Braunschweig,LOBBYIST
CMatched-3326,H&M Hennes & Mauritz B.V. & Co KG,Hamburg,LOBBYIST
CMatched-3327,H&M Hennes & Mauritz B.V. & Co KG,Hamburg,LOBBYIST
CMatched-3328,Adivasi Koordination in Deutschland e.V.,Kassel,LOBBYIST
CMatched-3329,Bundesarbeitskreis Freiwilliges Soziales Jahr (BAK FSJ),Berlin,LOBBYIST
CMatched-3330,Storopack Hans Reichenecker GmbH,Metzingen,LOBBYIST
CMatched-3331,Aktionsbündnis Tourismusvielfalt (ATV),Unterhaching,LOBBYIST
CMatched-3332,Schutzgemeinschaft Deutscher Wald - Bund zur Förderung der Landespflege und des Naturschutzes - Bundesverband e.V.,Bonn,LOBBYIST
CMatched-3333,Apothekerverband Nordrhein e.V.,Düsseldorf,LOBBYIST
CMatched-3334,FILK Freiberg Institute gGmbH,Freiberg,LOBBYIST
CMatched-3335,CodeControl,Berlin,LOBBYIST
CMatched-3336,PRO BAHN Landesverband Hessen e.V.,Lollar,LOBBYIST
CMatched-3337,"verband papier, druck und medien südbaden e. V. (vpdm südbaden e.V.)",Freiburg ,LOBBYIST
CMatched-3338,"Verkehrsclub Deutschland, Kreisverband Braunschweig e.V.",Braunschweig,LOBBYIST
CMatched-3339,Bundesverband für Wirtschaftsförderung und Außenwirtschaft Global Economic Network e.V.,Berlin,LOBBYIST
CMatched-3340,Colibri Ecomobility Holding GmbH,Pöcking/Starnberg,LOBBYIST
CMatched-3341,Colibri Ecomobility Holding GmbH,Pöcking,LOBBYIST
CMatched-3342,Planet Payment Germany GmbH,München,LOBBYIST
CMatched-3343,Interessengemeinschaft Deutscher Versicherungsmakler e.V.,Nistertal,CLIENT
CMatched-3344,Deutscher Verband Tiernahrung e.V.,Bonn,LOBBYIST
CMatched-3345,FCER Foundation e.V.,Berlin,LOBBYIST
CMatched-3346,Teamsport Deutschland,Berlin,LOBBYIST
CMatched-3347,Union Mittelständischer Unternehmen e.V. - UMU - Wir Eigentümerunternehmer,München,LOBBYIST
CMatched-3348,Bundesverband Suchthilfe e. V. (bus.),Kassel,LOBBYIST
CMatched-3349,Motion Picture Association EMEA,Brüssel,LOBBYIST
CMatched-3350,Familienbetriebe Land und Forst Sachsen-Anhalt e.V.,Potsdam,LOBBYIST
CMatched-3351,Familienbetriebe Land und Forst Brandenburg e.V.,Potsdam,LOBBYIST
CMatched-3352,Familienbetriebe Land und Forst Brandenburg e.V.,Friedrichsdorf,LOBBYIST
CMatched-3353,Förderverein Bayerischer Flüchtlingsrat e.V.,München,LOBBYIST
CMatched-3354,Initiativkreis Ruhr GmbH,Essen,LOBBYIST
CMatched-3355,Bund Deutscher Architektinnen und Architekten BDA,Berlin,LOBBYIST
CMatched-3356,ENTEGA AG,Darmstadt,CLIENT
CMatched-3357,Food - Made in Germany e.V.,Hannover,LOBBYIST
CMatched-3358,Wirtschaftsinitiative Smart Living e.V.,Berlin,LOBBYIST
CMatched-3359,Stadtwerke Leipzig GmbH,Leipzig,LOBBYIST
CMatched-3360,German Doctors e.V.,Bonn,LOBBYIST
CMatched-3361,Bund für Umwelt und Naturschutz Deutschland Landesverband Nordrhein-Westfalen e.V.,Düsseldorf,LOBBYIST
CMatched-3362,Bund für Umwelt und Naturschutz Deutschland Landesverband Nordrhein-Westfalen e.V.,Bremen,LOBBYIST
CMatched-3363,Bund für Umwelt und Naturschutz Deutschland Landesverband Nordrhein-Westfalen e.V.,Erfurt,LOBBYIST
CMatched-3364,DEUTSCHE ROCKWOOL GmbH & Co. KG,Gladbeck,LOBBYIST
CMatched-3365,Bauernverband Güstrow e.V.,Alt Sührkow,LOBBYIST
CMatched-3366,BAGSV - Bundesarbeitsgemeinschaft Selbständigenverbände,München,LOBBYIST
CMatched-3367,Interessenverband kapitalmarktorientierter KMU e.V. ,Frankfurt am Main,LOBBYIST
CMatched-3368,Landesvertretung der Handwerkskammern Nds.,Hannover,LOBBYIST
CMatched-3369,Wüstenrot Bausparkasse AG,Ludwigsburg,LOBBYIST
CMatched-3370,"Leben mit Behinderung Hamburg, Elternverein e.V.",Hamburg,LOBBYIST
CMatched-3371,Leben mit Behinderung Hamburg Sozialeinrichtungen Gemeinnützige GmbH,Hamburg,LOBBYIST
CMatched-3372,Bundesverband der gemeinnützigen Landgesellschaften,Berlin,LOBBYIST
CMatched-3373,Quality in Health Prevention e.V.,Wiesbaden,LOBBYIST
CMatched-3374,HERE Deutschland GmbH & Co KG,Berlin,LOBBYIST
CMatched-3375,Waldbesitzerverband für Thüringen,Ohrdruf,LOBBYIST
CMatched-3376,MVV Netze GmbH,Mannheim,LOBBYIST
CMatched-3377,"Fachhandelsverband Fasern, Federn, Haare und deren Erzeugnisse e. V. ",Hamburg,LOBBYIST
CMatched-3378,PL Gutscheinsysteme GmbH,München,LOBBYIST
CMatched-3379,medatixx GmbH & Co. KG,Eltville/Rhein,LOBBYIST
CMatched-3380,Deutscher Kräuter- und Gewürzhändler-Verband e. V. ,Hamburg,LOBBYIST
CMatched-3381,MEG Milch Board w.V.,Göttingen,LOBBYIST
CMatched-3382,Berufsverband der Landschaftsökologen Baden-Württemberg e.V.,Stuttgart,LOBBYIST
CMatched-3383,Ubisoft Blue Byte GmbH,Düsseldorf,LOBBYIST
CMatched-3384,Kraiburg Austria GmbH & Co.KG,A-5132 Geretsber,LOBBYIST
CMatched-3385,RheinEnergie AG,Köln,LOBBYIST
CMatched-3386,Alexion Pharma Germany GmbH,München,LOBBYIST
CMatched-3387,LEW TelNet GmbH,Neusäß,LOBBYIST
CMatched-3388,RAL-Gütegemeinschaft Mittelstandsorientierte Kommunalverwaltungen e.V. ,Neuss,LOBBYIST
CMatched-3389,Deutscher Evangelischer Krankenhausverband e. V.,Berlin,LOBBYIST
CMatched-3390,BSVI - Bundesvereinigung der Straßenbau- und Verkehrsingenieure e.V. ,München,LOBBYIST
CMatched-3391,Costa Crociere S.p.A.,16121 Genova,LOBBYIST
CMatched-3392,Carnival Maritime GmbH,Hamburg,CLIENT
CMatched-3393,Bundesverband für Ergotherapeuten in Deutschland e.V. (BED),Mettlach,LOBBYIST
CMatched-3394,Marburger Bund - Verband der angestellten und beamteten Ärztinnen und Ärzte Deutschlands e.V. Bundesverband,Berlin,LOBBYIST
CMatched-3395,TÜV NORD AG,Hannover,LOBBYIST
CMatched-3396,TÜV NORD AG,Berlin,LOBBYIST
CMatched-3397,COMPO GmbH,Münster,LOBBYIST
CMatched-3398,Landessportbund Niedersachsen,Hannover,LOBBYIST
CMatched-3399,General Atomics Europe GmbH,Dresden,LOBBYIST
CMatched-3400,Constantin Film AG,München,LOBBYIST
CMatched-3401,Bundesverband der Deutschen Vending-Automatenwirtschaft e.V.,Köln,LOBBYIST
CMatched-3402,Rat der Weiterbildung - KAW e.V.,Bonn,LOBBYIST
CMatched-3403,Raisin GmbH,Berlin,LOBBYIST
CMatched-3404,Alliance for Regenerative Medicine,Washington D.C. 20036 USA,LOBBYIST
CMatched-3405,TransnetBW GmbH,Stuttgart,LOBBYIST
CMatched-3406,Kolpingwerk Deutschland,Köln,LOBBYIST
CMatched-3407,WIR! Stiftung Pflegender Angehöriger,München,LOBBYIST
CMatched-3408,CAE GmbH,Stolberg,LOBBYIST
CMatched-3409,Orsted Wind Power Germany GmbH,Hamburg,LOBBYIST
CMatched-3410,Deutscher Großhandelsverband Haustechnik e.V. (DG Haustechnik),Bonn,LOBBYIST
CMatched-3411,Deutscher Großhandelsverband Haustechnik e.V. (DG Haustechnik),Bonn,LOBBYIST
CMatched-3412,Regionalverkehr Köln,Köln,LOBBYIST
CMatched-3413,Waldbesitzerverband Niedersachsen,Hannover,LOBBYIST
CMatched-3414,Verband Unbemannte Luftfahrt,Berlin,LOBBYIST
CMatched-3415,Industrieverband Polyurethan-Hartschaum,Stuttgart,LOBBYIST
CMatched-3416,Rud Pedersen Public Affairs Company Germany  GmbH,Berlin,CLIENT
CMatched-3417,Rud Pedersen Public Affairs Company Germany  GmbH,Berlin,CLIENT
CMatched-3418,Pestizid Aktions-Netzwerk e.V. (PAN Germany),Hamburg,LOBBYIST
CMatched-3419,CGI Deutschland B.V. & Co. KG,Leinfelden-Echterdingen,LOBBYIST
CMatched-3420,CGI Deutschland B.V. & Co. KG,München,LOBBYIST
CMatched-3421,Asklepios Kliniken München Gauting GmbH c/o Asklepios Klinik Bad Oldeslohe,Gauting,LOBBYIST
CMatched-3422,MEDA Pharma GmbH & Co. KG (A Viatris Company),Bad Homburg v. d. Höhe,LOBBYIST
CMatched-3423,BerlinDialogue GbR,Berlin,LOBBYIST
CMatched-3424,Rud Pedersen Public Affairs Company Germany GmbH,Berlin,CLIENT
CMatched-3425,Rud Pedersen Public Affairs Company Germany GmbH,Berlin,CLIENT
CMatched-3426,Deutscher Asphaltverband e.V.,Bonn,LOBBYIST
CMatched-3080,ECE Group Services GmbH & Co. KG,Hamburg,LOBBYIST
CMatched-3081,ECE Marketplaces GmbH & Co. KG,Hamburg,CLIENT
CMatched-3082,ECE Work & Live GmbH & Co. KG,Hamburg,CLIENT
CMatched-3083,ECE Work & Live GmbH & Co. KG,Hamburg,CLIENT
CMatched-3084,Entain Corporate Services Limited,"GX11 1AA, Gibraltar",LOBBYIST
CMatched-3085,Entain Corporate Services Limited,Gibraltar ,LOBBYIST
CMatched-3086,Umweltgruppe Cottbus e.V.,Cottbus,LOBBYIST
CMatched-3087,United Technologies EU,1000 Brussels,LOBBYIST
CMatched-3088,HPS Home Power Solutions,Berlin,LOBBYIST
CMatched-3091,Westdeutscher Handwerkskammertag e.V.,Düsseldorf,LOBBYIST
CMatched-3092,"Zentralverband für Uhren, Schmuck und Zeitmesstechnik",Köln,LOBBYIST
CMatched-3093,"Forschungsverbund Naturwissenschaft, Abrüstung und internationale Sicherheit",Darmstadt,LOBBYIST
CMatched-3094,Zentralverband der Augenoptiker und Optometristen,Düsseldorf,LOBBYIST
CMatched-3095,Kreisbauernschaft Krefeld-Viersen e.V.,Kempen,LOBBYIST
CMatched-3096,Zentralverband Naturdarm e.V.,Hamburg,LOBBYIST
CMatched-3097,LEONARDO Germany GmbH,Neuss,LOBBYIST
CMatched-3098,LandesPsychotherapeutenKammer Rheinland-Pfalz,Mainz,LOBBYIST
CMatched-3099,co2online gGmbH,Berlin,LOBBYIST
CMatched-3100,Deutscher Skiverband e.V.,Planegg,LOBBYIST
CMatched-3101,Deutscher Skiverband e.V.,Hannover,LOBBYIST
CMatched-3102,"VPK-Bundesverband privater Träger der freien Kinder-, Jugend- und Sozialhilfe e.V.",Berlin,LOBBYIST
CMatched-3103,"Gesellschaft für Pädiatrische Gastroenterologie, Hepatologie & Ernährung e.V.",Berlin,LOBBYIST
CMatched-3104,German Recycling Technologies and Waste Management Partnership e.V.,Berlin,LOBBYIST
CMatched-3105,Verbraucherzentrale Berlin e.V.,Berlin,LOBBYIST
CMatched-3106,Verbraucherzentrale Berlin e.V.,München,LOBBYIST
CMatched-3107,Verbraucherzentrale Berlin e.V.,Bremen,LOBBYIST
CMatched-3108,thyssenkrupp nucera AG & Co. KGaA,Dortmund,LOBBYIST
CMatched-3109,Sauerländer Botschaft e.V.,Berlin,LOBBYIST
CMatched-3110,Sauerländer Botschaft e.V.,Berlin,CLIENT
CMatched-3111,Deutsche Gesellschaft für Pneumologie und Beatmungsmedizin e.V. (DGP),Berlin,LOBBYIST
CMatched-3112,Leibniz-Institut für Finanzmarktforschung SAFE,Frankfurt am Main,LOBBYIST
CMatched-3113,Eichsfelder Bauernverband e.V.,Leinefelde-Worbis/OT Kallmerode,LOBBYIST
CMatched-3114,Bund der Versicherten e. V.,Hamburg,LOBBYIST
CMatched-3115,BÄRO GmbH & Co. KG,Leichlingen,LOBBYIST
CMatched-3116,Landesverband Erneuerbare Energien NRW e.V.,Düsseldorf,LOBBYIST
CMatched-3117,International Rescue Committee IRC Deutschland gGmbH,Berlin,LOBBYIST
CMatched-3120,Forum Ziviler Friedensdienst e. V.,Köln,LOBBYIST
CMatched-3121,Vision Zero e.V.,Berlin,LOBBYIST
CMatched-3122,humedica e.V.,Kaufbeuren,LOBBYIST
CMatched-3123,Boxon GmbH,Krefeld,LOBBYIST
CMatched-3124,Außenhandelsvereinigung des deutschen Einzelhandels e.V. (AVE),Berlin,LOBBYIST
CMatched-3125,Verband der Bahnindustrie in Deutschland (VDB) e. V.,Berlin,LOBBYIST
CMatched-3126,Fachagentur Windenergie an Land e.V.,Berlin,LOBBYIST
CMatched-3127,Produzentenverband e.V.,München,LOBBYIST
CMatched-3128,The Wellcome Trust Limited,London ,LOBBYIST
CMatched-3129,Stadtwerke Köln GmbH,Köln,LOBBYIST
CMatched-3130,Randstad Deutschland GmbH & Co. KG,Eschborn,LOBBYIST
CMatched-3133,EuroNatur - Stiftung Europäisches Naturerbe,Radolfzell,LOBBYIST
CMatched-3134,DKV EURO SERVICE GmbH & Co. KG,Ratingen,LOBBYIST
CMatched-3135,diabetesDE-Deutsche Diabetes-Hilfe,Berlin,LOBBYIST
CMatched-3136,BUND Landesverband Hessen e.V. ,Frankfurt am Main ,LOBBYIST
CMatched-3137,Deutscher Bibliotheksverband e.V. (dbv),Berlin,LOBBYIST
CMatched-3138,"Bundesverband der Selbstaendigen, Deutscher Gewerbeverbnand e.V.",Bonn,LOBBYIST
CMatched-3139,BICC - Bonn International Centre for Conflict Studies gGmbH,Bonn,LOBBYIST
CMatched-3140,Palästina Initiative Region Hannover,Garbsen,LOBBYIST
CMatched-3141,Deutsch-Niederländische Handelskammer,Den Haag,LOBBYIST
CMatched-3142,Green Legal Impact Germany e.V.,Berlin,LOBBYIST
CMatched-3143,Wirtschaftsvereinigung Stahlrohre e.V.,Düsseldorf,LOBBYIST
CMatched-3144,Wirtschaftsvereinigung Stahlrohre e.V.,Berlin,LOBBYIST
CMatched-3145,Wirtschaftsvereinigung Stahlrohre e.V.,Düsseldorf,CLIENT
CMatched-3146,Wirtschaftsvereinigung Stahlrohre e.V.,Berlin,CLIENT
CMatched-3147,Verbraucherzentrale Sachsen-Anhalt e. V.,Halle (Saale),LOBBYIST
CMatched-3148,Verbraucherzentrale Sachsen-Anhalt e. V.,Leipzig,LOBBYIST
CMatched-3149,Bundesverband Deutscher Wasserkraftwerke e.V. (BDW e.V.),Berlin,LOBBYIST
CMatched-3150,Bundesverband Deutscher Wasserkraftwerke e.V. (BDW e.V.),Berlin,LOBBYIST
CMatched-3151,Zentralverband des Deutschen Bäckerhandwerks e.V.,Berlin,LOBBYIST
CMatched-3152,AG Transparenz,Berlin,LOBBYIST
CMatched-3153,FedEx Express Deutschland GmbH,Troisdorf,LOBBYIST
CMatched-3154,"FSC Deutschland, Verein für verantwortungsvolle Waldwirtschaft e.V.",Freiburg,LOBBYIST
CMatched-3155,Basler Sachversicherungs-Aktiengesellschaft,Bad Homburg v.d.H.,LOBBYIST
CMatched-3156,Berufsbildungswerk der Deutschen Versicherungswirtschaft (BWV) e.V.,München,LOBBYIST
CMatched-3157,Deutscher Schützenbund,Wiesbaden,LOBBYIST
CMatched-3158,Bundesverband Boden e.V.,Bad Essen,LOBBYIST
CMatched-3159,Bundesverband Boden e.V.,Köln,LOBBYIST
CMatched-3160,Verband der deutschen Höhlen- und Karstforscher e.V.,Nesselwang,LOBBYIST
CMatched-3161,Verband der Restauratoren e.V. (VDR),Bonn,LOBBYIST
CMatched-3162,Bundesverband Deutscher Steinmetze - Bundesinnungsverband des Deutschen Steinmetz- und Steinbildhauerhandwerks,Frankfurt,LOBBYIST
CMatched-3163,Ammerländer Landvolkverband e.V.,Westerstede,LOBBYIST
CMatched-3164,Deutsche Stiftung für chronisch Kranke,Fürth,LOBBYIST
CMatched-3165,RohstoffWissen! - Initiative zur Förderung der Rohstoffkultur e. V.,Bonn,LOBBYIST
CMatched-3166,"Bauernverband ""Börde"" e.V.",Wanzleben,LOBBYIST
CMatched-3167,Reed Exhibitions Deutschland GmbH,Düsseldorf,LOBBYIST
CMatched-3168,Hauptverband des Osnabrücker Landvolkes e. V.,Osnabrück,LOBBYIST
CMatched-3169,Bundesverband der VO-Firmen e.V. (BVO),Berlin,LOBBYIST
CMatched-3170,Förderverein Logistics Alliance Germany e. V.,Berlin,LOBBYIST
CMatched-3171,VILSA-BRUNNEN,Bruchhausen-Vilsen,LOBBYIST
CMatched-3172,'Biodiversity in Good Company' Initiative e.V.,Berlin,LOBBYIST
CMatched-3173,Mazars,Hamburg,LOBBYIST
CMatched-3174,Transport & Environment,Brüssel,LOBBYIST
CMatched-3175,Deutsches Netzwerk Wirtschaftsethik - EBEN Deutschland e. V. (DNWE),Konstanz,LOBBYIST
CMatched-3176,Landessportbund Sachsen-Anhalt e.V.,Halle (Saale),LOBBYIST
CMatched-3177,Landessportbund Sachsen-Anhalt e.V.,Leipzig,LOBBYIST
CMatched-3178,Northland Power UK Limited,London,LOBBYIST
CMatched-3179,WILO SE,Dortmund,LOBBYIST
CMatched-3180,Bauernverband Altmarkkreis Salzwedel e. V.,Hansestadt Salzwedel,LOBBYIST
CMatched-3181,thyssenkrupp Marine Systems GmbH,Kiel,LOBBYIST
CMatched-3182,GLS Gemeinschaftsbank eG,Bochum,LOBBYIST
CMatched-3183,Bundesverband Der Ruhestandsplaner Deutschland e.V.,Berlin,LOBBYIST
CMatched-3184,Bundesvertretung der Medizinstudierenden in Deutschland e. V. (bvmd),Berlin,LOBBYIST
CMatched-3185,Bundesverband Schießstätten e.V.,Altenbeken,LOBBYIST
CMatched-3186,Nect GmbH,Hamburg,LOBBYIST
CMatched-3187,Bundesjugendwerk der Arbeiterwohlfahrt e. V.,Berlin,LOBBYIST
CMatched-3188,Global Citizen Deutschland gGmbH,Berlin,LOBBYIST
CMatched-3189,Bundesverband der Freien Alternativschulen e.V. (BFAS),Berlin,LOBBYIST
CMatched-3190,Unternehmensforum e.V.,Ingelheim,LOBBYIST
CMatched-3193,schwaben netz gmbh,Augsburg,CLIENT
CMatched-3194,Deutsches Studentenwerk,Berlin,LOBBYIST
CMatched-3195,Deutsches Steuerzahlerinstitut des Bundes der Steuerzahler e. V.,Berlin,LOBBYIST
CMatched-2605,Dow Deutschland Anlagengesellschaft mbH,Stade,LOBBYIST
CMatched-2608,EWE AG,Oldenburg,LOBBYIST
CMatched-2609,Bayerischer Apothekerverband e.V.,München,LOBBYIST
CMatched-2610,Bayerischer Apothekerverband e.V.,Offenbach,LOBBYIST
CMatched-2611,Help-Hilfe zur Selbsthilfe e.V.,Bonn,LOBBYIST
CMatched-2612,European Commodity Clearing AG,Leipzig,LOBBYIST
CMatched-2613,BDG - Bundesverband der Deutschen Gießerei-Industrie e. V.,Düsseldorf,LOBBYIST
CMatched-2614,European Energy Exchange AG,Leipzig,LOBBYIST
CMatched-2617,Österreichisch-Bayerische Kraftwerke AG,Simbach am Inn,LOBBYIST
CMatched-2618,Kneipp-Bund e.V. - Bundesverband für Gesundheitsförderung und Prävention,Bad Wörishofen,LOBBYIST
CMatched-2619,BMG Rights Management GmbH,Berlin,LOBBYIST
CMatched-2620,Airborne Wind Europe AISBL,1000 Brussels,LOBBYIST
CMatched-2621,SgDU Servicegesellschaft der Deutschen Urologen mbH,Berlin,LOBBYIST
CMatched-2622,Berufsverband der Deutschen Urologen e. V. (BvDU),Berlin,CLIENT
CMatched-2623,Freischreiber e.V. - Berufsverband freier Journalistinnen und Journalisten,Hamburg,LOBBYIST
CMatched-2624,Deutscher Berufsverband der HNO Ärzte Landesverband Nordrhein,Neumünster,LOBBYIST
CMatched-2625,Bund der Steuerzahler Deutschland e.V.,Berlin,LOBBYIST
CMatched-2626,Deutscher Hotel- und Gaststättenverband e.V. (DEHOGA Bundesverband),Berlin,LOBBYIST
CMatched-2627,Wirtschaftsverband Windkraftwerke e.V.,Hannover,LOBBYIST
CMatched-2628,Wohnen im Eigentum e.V.,Bonn,LOBBYIST
CMatched-2629,Hermann von Helmholtz-Gemeinschaft Deutscher Forschungszentren e.V.,Bonn,LOBBYIST
CMatched-2630,Bombardier Transportation GmbH,Berlin,LOBBYIST
CMatched-2631,Bombardier Transportation GmbH,Berlin,LOBBYIST
CMatched-2632,von Beust und Coll.,Hamburg,CLIENT
CMatched-2633,Boldt,Düsseldorf,CLIENT
CMatched-2634,OSTWIND Erneuerbare Energien,Regensburg,LOBBYIST
CMatched-2635,Bundesverband Rollladen + Sonnenschutz e.V.,Bonn,LOBBYIST
CMatched-2636,(AKA) Arbeitsgemeinschaft kommunale und kirchliche Altersversorgung,München,LOBBYIST
CMatched-2637,Verband der Diagnostica-Industrie e.V. - VDGH,Berlin,LOBBYIST
CMatched-2638,Verband der Diagnostica-Industrie e.V. - VDGH,Berlin,LOBBYIST
CMatched-2639,SUB Erste Lesung GmbH,Berlin,LOBBYIST
CMatched-2642,ATOS,München,CLIENT
CMatched-2643,DJI Europe,Barendrecht,CLIENT
CMatched-2646,"BSA Business Software Alliance, Inc. ","Washington, DC 20001",CLIENT
CMatched-2647,AUTODESK GmbH,München,CLIENT
CMatched-2650,Statnett SF,0484 OSLO,CLIENT
CMatched-2651,Industrieverband Agrar e.V.,Frankfurt am Main,LOBBYIST
CMatched-2652,"Mukoviszidose e.V., Bundesverband Cystische Fibrose (CF)",Bonn,LOBBYIST
CMatched-2653,Kreisbauernverband Unstrut-Hainich e.V.,Mühlhausen,LOBBYIST
CMatched-2654,IVPS e.V.,Köln,LOBBYIST
CMatched-2655,GermanFashion Modeverband Deutschland e.V.,Köln,LOBBYIST
CMatched-2656,Deutscher Sozialgerichtstag e.V.,Potsdam,LOBBYIST
CMatched-2657,Deutscher Sozialgerichtstag e.V.,Berlin,LOBBYIST
CMatched-2658,Bundesverband Deutscher Anzeigenblätter e.V.,Berlin,LOBBYIST
CMatched-2659,Asklepios MVZ Brandenburg GmbH,Brandenburg an der Havel,LOBBYIST
CMatched-2660,ABV - Arbeitsgemeinschaft berufsständischer Versorgungseinrichtungen e. V.,Berlin,LOBBYIST
CMatched-2661,thyssenkrupp Industrial Solutions,Essen,LOBBYIST
CMatched-2665,Deutsche Wohnen SE,Berlin,CLIENT
CMatched-2667,Gesamtverband der Werbeartikel-Wirtschaft e.V.,Frechen,CLIENT
CMatched-2668,Verband der deutschen Rauchtabakindustrie e.V.,Berlin,CLIENT
CMatched-2669,Verband der deutschen Rauchtabakindustrie e.V.,Berlin,CLIENT
CMatched-2670,Vivawest Wohnen GmbH, Gelsenkirchen,CLIENT
CMatched-2671,Vivawest Wohnen GmbH,Gelsenkirchen,CLIENT
CMatched-2672,Forum Veranstaltungswirtschaft (FVAW),Hannover,LOBBYIST
CMatched-2673,Bundesarbeitsgemeinschaft für Straffälligenhilfe e.V. (BAG-S),Bonn,LOBBYIST
CMatched-2674,Industrieverband Heimtierbedarf (IVH) e.V.,Düsseldorf,LOBBYIST
CMatched-2675,True Sale International GmbH,Frankfurt,LOBBYIST
CMatched-2676,Medicproof GmbH,Köln,LOBBYIST
CMatched-2677,Bundesverband Hausnotruf e.V.,Berlin,LOBBYIST
